gs_id	entrez
BRCA1	338692
BRCA1	10263
BRCA1	9600
BRCA1	23529
BRCA1	57175
BRCA1	57010
BRCA1	22992
BRCA1	4723
BRCA1	254552
BRCA1	26073
BRCA1	57804
BRCA1	5499
BRCA1	5790
BRCA1	5883
BRCA1	9986
BRCA1	6199
BRCA1	374403
BRCA1	80194
ELF1	7561
ELF1	9534
ELF1	7594
ELF1	91120
ELF1	7639
ELF1	7643
ELF1	148198
ELF1	374868
ELF1	9150
ELF1	1528
ELF1	80148
ELF1	79863
ELF1	10907
ELF1	29090
ELF1	201456
ELF1	8317
ELF1	11080
ELF1	8880
ELF1	1806
ELF1	2672
ELF1	9653
ELF1	9403
ELF1	8048
ELF1	8543
ELF1	51375
ELF1	7049
ELF1	10096
ELF1	79074
ELF1	200407
ELF1	2274
ELF1	8440
ELF1	11159
ELF1	80255
ELF1	9392
ELF1	80146
ELF1	84281
ELF1	253782
ELF1	7335
ELF1	9541
ELF1	79634
ELF1	151556
ELF1	26275
ELF1	3628
ELF1	3685
ELF1	4065
ELF1	100526664
ELF1	100526664
ELF1	29789
ELF1	94101
ELF1	5378
ELF1	5136
ELF1	5163
ELF1	5170
ELF1	560
ELF1	6670
ELF1	7456
ELF1	441054
ELF1	836
ELF1	201973
ELF1	2483
ELF1	2823
ELF1	3660
ELF1	55325
ELF1	381
ELF1	79571
ELF1	9732
ELF1	11179
ELF1	93986
ELF1	3475
ELF1	83943
ELF1	54556
ELF1	3751
ELF1	27044
ELF1	7982
ELF1	29967
ELF1	93655
ELF1	64418
ELF1	23554
ELF1	5244
ELF1	53616
ELF1	54467
ELF1	889
ELF1	55971
ELF1	5218
ELF1	1021
ELF1	10926
ELF1	55972
ELF1	1780
ELF1	257415
ELF1	57798
ELF1	85865
ELF1	253012
ELF1	5189
ELF1	339324
ELF1	84060
ELF1	54809
ELF1	219285
ELF1	10371
ELF1	9723
ELF1	6717
ELF1	26872
ELF1	261729
ELF1	25851
ELF1	79161
ELF1	51104
ELF1	138241
ELF1	216
ELF1	301
ELF1	84131
ELF1	116224
ELF1	2395
ELF1	2650
ELF1	414328
ELF1	687
ELF1	54981
ELF1	26578
ELF1	5125
ELF1	8395
ELF1	29968
ELF1	375743
ELF1	55312
ELF1	23137
ELF1	9414
ELF1	7091
ELF1	23670
ELF1	80036
ELF1	23230
ELF1	7763
ELF1	22
ELF1	139322
ELF1	546
ELF1	53344
ELF1	1349
ELF1	84061
ELF1	55869
ELF1	79366
ELF1	6451
ELF1	9452
ELF1	340533
ELF1	51438
ELF1	57692
ELF1	728239
ELF1	4675
ELF1	286499
ELF1	27334
ELF1	64219
ELF1	51132
ELF1	139596
ELF1	286451
ELF1	7552
ELF1	171425
ELF1	5611
ELF1	23348
ELF1	2262
ELF1	2841
ELF1	160897
ELF1	1880
ELF1	10150
ELF1	5911
ELF1	6555
ELF1	9375
ELF1	10673
ELF1	337867
ELF1	55757
ELF1	10160
ELF1	3843
ELF1	8428
ELF1	259266
ELF1	55765
ELF1	79762
ELF1	148304
ELF1	23271
ELF1	79577
ELF1	83479
ELF1	163486
ELF1	27042
ELF1	2058
ELF1	50486
ELF1	51022
ELF1	91156
ELF1	343450
ELF1	9928
ELF1	23046
ELF1	3914
ELF1	4139
ELF1	4194
ELF1	89796
ELF1	140609
ELF1	23057
ELF1	5208
ELF1	55432
ELF1	4660
ELF1	29089
ELF1	5788
ELF1	5996
ELF1	6003
ELF1	64407
ELF1	5997
ELF1	6012
ELF1	51018
ELF1	55061
ELF1	252839
ELF1	7139
ELF1	80342
ELF1	6738
ELF1	51377
ELF1	23528
ELF1	80325
ELF1	25847
ELF1	80254
ELF1	64770
ELF1	84303
ELF1	60678
ELF1	8607
ELF1	2047
ELF1	8997
ELF1	4171
ELF1	4176
ELF1	11343
ELF1	5096
ELF1	7879
ELF1	26984
ELF1	29927
ELF1	54437
ELF1	9515
ELF1	23023
ELF1	131601
ELF1	6782
ELF1	149998
ELF1	54033
ELF1	8204
ELF1	64092
ELF1	81569
ELF1	55160
ELF1	9249
ELF1	3339
ELF1	9927
ELF1	60672
ELF1	11240
ELF1	5351
ELF1	55920
ELF1	6390
ELF1	7133
ELF1	943
ELF1	55187
ELF1	10550
ELF1	285203
ELF1	27086
ELF1	23150
ELF1	4286
ELF1	166336
ELF1	23429
ELF1	7110
ELF1	9039
ELF1	130
ELF1	4299
ELF1	174
ELF1	7726
ELF1	118429
ELF1	83478
ELF1	152816
ELF1	132989
ELF1	401145
ELF1	51138
ELF1	27235
ELF1	4283
ELF1	27071
ELF1	1633
ELF1	79982
ELF1	10144
ELF1	84142
ELF1	2926
ELF1	3015
ELF1	113510
ELF1	51023
ELF1	27306
ELF1	10855
ELF1	51170
ELF1	57563
ELF1	8649
ELF1	132660
ELF1	5602
ELF1	92597
ELF1	4547
ELF1	4571
ELF1	93587
ELF1	53343
ELF1	58505
ELF1	152559
ELF1	25849
ELF1	10611
ELF1	29124
ELF1	51316
ELF1	5530
ELF1	5783
ELF1	5910
ELF1	153020
ELF1	25898
ELF1	152815
ELF1	22902
ELF1	79443
ELF1	79966
ELF1	55153
ELF1	22872
ELF1	79725
ELF1	56916
ELF1	8404
ELF1	285555
ELF1	10098
ELF1	79799
ELF1	8633
ELF1	57050
ELF1	8536
ELF1	63924
ELF1	64419
ELF1	56852
ELF1	55209
ELF1	25917
ELF1	839
ELF1	3426
ELF1	1258
ELF1	54433
ELF1	81579
ELF1	27068
ELF1	133308
ELF1	54790
ELF1	213
ELF1	26057
ELF1	1060
ELF1	1061
ELF1	285521
ELF1	2919
ELF1	6372
ELF1	80144
ELF1	9908
ELF1	3184
ELF1	441024
ELF1	166824
ELF1	8409
ELF1	26228
ELF1	132724
ELF1	10941
ELF1	814
ELF1	1657
ELF1	285605
ELF1	3295
ELF1	9315
ELF1	134429
ELF1	25816
ELF1	548645
ELF1	552891
ELF1	26130
ELF1	2790
ELF1	58493
ELF1	79109
ELF1	92399
ELF1	92400
ELF1	5090
ELF1	5537
ELF1	286205
ELF1	257364
ELF1	401548
ELF1	58499
ELF1	8728
ELF1	91272
ELF1	972
ELF1	9685
ELF1	1452
ELF1	26999
ELF1	1879
ELF1	23291
ELF1	134266
ELF1	84868
ELF1	22993
ELF1	81789
ELF1	3161
ELF1	134492
ELF1	9832
ELF1	134353
ELF1	9443
ELF1	29093
ELF1	64976
ELF1	348938
ELF1	78991
ELF1	5159
ELF1	133522
ELF1	153830
ELF1	6208
ELF1	1836
ELF1	6793
ELF1	6949
ELF1	54974
ELF1	134510
ELF1	92181
ELF1	23080
ELF1	23658
ELF1	285941
ELF1	11335
ELF1	3181
ELF1	23333
ELF1	9603
ELF1	5137
ELF1	10842
ELF1	29887
ELF1	221830
ELF1	196
ELF1	56913
ELF1	2115
ELF1	113263
ELF1	9734
ELF1	11112
ELF1	10643
ELF1	54468
ELF1	6119
ELF1	8887
ELF1	84132
ELF1	55727
ELF1	57578
ELF1	84520
ELF1	55148
ELF1	9950
ELF1	440270
ELF1	8477
ELF1	83982
ELF1	3705
ELF1	5641
ELF1	64112
ELF1	26175
ELF1	79890
ELF1	866
ELF1	123041
ELF1	55812
ELF1	51362
ELF1	8936
ELF1	387103
ELF1	285761
ELF1	57120
ELF1	135112
ELF1	11049
ELF1	116150
ELF1	5570
ELF1	57515
ELF1	60487
ELF1	58527
ELF1	54806
ELF1	25901
ELF1	10370
ELF1	10767
ELF1	51696
ELF1	113115
ELF1	4602
ELF1	85021
ELF1	116843
ELF1	9519
ELF1	167838
ELF1	2965
ELF1	11234
ELF1	3939
ELF1	113174
ELF1	144108
ELF1	7251
ELF1	55293
ELF1	133
ELF1	272
ELF1	322
ELF1	23647
ELF1	26515
ELF1	1315
ELF1	1982
ELF1	84067
ELF1	374378
ELF1	3046
ELF1	3611
ELF1	23378
ELF1	9645
ELF1	63875
ELF1	100463486
ELF1	112464
ELF1	391
ELF1	50862
ELF1	6240
ELF1	81846
ELF1	6609
ELF1	6786
ELF1	6881
ELF1	1200
ELF1	65057
ELF1	6737
ELF1	10346
ELF1	10612
ELF1	53840
ELF1	445372
ELF1	85363
ELF1	55128
ELF1	55031
ELF1	7748
ELF1	7761
ELF1	7762
ELF1	140462
ELF1	56474
ELF1	94056
ELF1	1964
ELF1	107984923
ELF1	256714
ELF1	5160
ELF1	6197
ELF1	51284
ELF1	11177
ELF1	122525
ELF1	57697
ELF1	2287
ELF1	55320
ELF1	4792
ELF1	55015
ELF1	5687
ELF1	29091
ELF1	27
ELF1	126859
ELF1	54953
ELF1	7175
ELF1	26052
ELF1	9917
ELF1	5743
ELF1	55103
ELF1	64326
ELF1	6646
ELF1	64222
ELF1	9213
ELF1	25966
ELF1	4599
ELF1	4600
ELF1	63977
ELF1	54101
ELF1	49854
ELF1	2321
ELF1	221154
ELF1	219402
ELF1	26960
ELF1	171389
ELF1	255967
ELF1	51251
ELF1	51371
ELF1	6049
ELF1	283537
ELF1	5412
ELF1	2230
ELF1	4316
ELF1	5962
ELF1	143686
ELF1	120103
ELF1	56935
ELF1	85463
ELF1	230
ELF1	147015
ELF1	26284
ELF1	55731
ELF1	2319
ELF1	8456
ELF1	9703
ELF1	284086
ELF1	116238
ELF1	57649
ELF1	94005
ELF1	147011
ELF1	83871
ELF1	6388
ELF1	6830
ELF1	10615
ELF1	9618
ELF1	9094
ELF1	11194
ELF1	285973
ELF1	10061
ELF1	54480
ELF1	653857
ELF1	65999
ELF1	116988
ELF1	83590
ELF1	57488
ELF1	10922
ELF1	3638
ELF1	54892
ELF1	51667
ELF1	22976
ELF1	29803
ELF1	6008
ELF1	6009
ELF1	6522
ELF1	55112
ELF1	285971
ELF1	26
ELF1	170575
ELF1	26157
ELF1	55303
ELF1	55340
ELF1	474344
ELF1	168537
ELF1	155038
ELF1	55365
ELF1	28959
ELF1	7915
ELF1	5271
ELF1	10486
ELF1	51439
ELF1	55604
ELF1	9972
ELF1	10475
ELF1	29777
ELF1	54901
ELF1	3012
ELF1	3017
ELF1	8339
ELF1	8969
ELF1	8970
ELF1	8294
ELF1	8350
ELF1	8359
ELF1	8366
ELF1	8367
ELF1	8361
ELF1	10473
ELF1	63971
ELF1	255488
ELF1	121601
ELF1	5128
ELF1	55785
ELF1	55591
ELF1	4048
ELF1	10988
ELF1	7181
ELF1	84102
ELF1	84101
ELF1	144193
ELF1	56899
ELF1	429
ELF1	2004
ELF1	5250
ELF1	6636
ELF1	7112
ELF1	116986
ELF1	6302
ELF1	196528
ELF1	1272
ELF1	53831
ELF1	120892
ELF1	3164
ELF1	54458
ELF1	22864
ELF1	114134
ELF1	56122
ELF1	56121
ELF1	56133
ELF1	56132
ELF1	56106
ELF1	56099
ELF1	56105
ELF1	26025
ELF1	56111
ELF1	56103
ELF1	56104
ELF1	56112
ELF1	56102
ELF1	56110
ELF1	23092
ELF1	1729
ELF1	89848
ELF1	10007
ELF1	8841
ELF1	285613
ELF1	9812
ELF1	5097
ELF1	9604
ESRRA	7561
ESRRA	9534
ESRRA	7594
ESRRA	91120
ESRRA	7639
ESRRA	7643
ESRRA	148198
ESRRA	5244
ESRRA	53616
ESRRA	54467
ESRRA	889
ESRRA	55971
ESRRA	5218
ESRRA	1021
ESRRA	10926
ESRRA	55972
ESRRA	1780
ESRRA	257415
ESRRA	57798
ESRRA	85865
ESRRA	253012
ESRRA	5189
ESRRA	339324
ESRRA	84060
ESRRA	54809
ESRRA	219285
ESRRA	10371
ESRRA	9723
ESRRA	6717
ESRRA	26872
ESRRA	261729
ESRRA	25851
ESRRA	79161
ESRRA	10944
ESRRA	9646
ESRRA	8665
ESRRA	5286
ESRRA	144100
ESRRA	6157
ESRRA	6207
ESRRA	81575
ESRRA	1027
ESRRA	1389
ESRRA	51202
ESRRA	80824
ESRRA	2842
ESRRA	3945
ESRRA	84945
ESRRA	3981
ESRRA	55608
ESRRA	8874
ESRRA	79587
ESRRA	1282
ESRRA	1284
ESRRA	87769
ESRRA	3621
ESRRA	55647
ESRRA	4363
ESRRA	89927
ESRRA	91949
ESRRA	124454
ESRRA	56061
ESRRA	123811
ESRRA	4706
ESRRA	6338
ESRRA	6340
ESRRA	57478
ESRRA	84196
ESRRA	10768
ESRRA	57463
ESRRA	271
ESRRA	10717
ESRRA	64858
ESRRA	127002
ESRRA	440603
ESRRA	127003
ESRRA	57535
ESRRA	829
ESRRA	54879
ESRRA	8556
ESRRA	1435
ESRRA	284613
ESRRA	79574
ESRRA	2773
ESRRA	2944
ESRRA	2946
ESRRA	2948
ESRRA	2949
ESRRA	9860
ESRRA	4343
ESRRA	5686
ESRRA	84722
ESRRA	55599
ESRRA	6301
ESRRA	54938
ESRRA	163786
ESRRA	54482
ESRRA	6566
ESRRA	6272
ESRRA	85369
ESRRA	6884
ESRRA	130340
ESRRA	80210
ESRRA	93010
ESRRA	130888
ESRRA	9320
ESRRA	9290
ESRRA	81618
ESRRA	65080
ESRRA	4691
ESRRA	80331
ESRRA	5707
ESRRA	106480180
ESRRA	6168
ESRRA	50485
ESRRA	57590
ESRRA	7520
ESRRA	1235
ESRRA	11116
ESRRA	54516
ESRRA	10846
ESRRA	5689
ESRRA	6908
ESRRA	8635
ESRRA	6196
ESRRA	8871
ESRRA	729515
ESRRA	83887
ESRRA	79683
ESRRA	64798
ESRRA	8667
ESRRA	2131
ESRRA	9897
ESRRA	286053
ESRRA	28998
ESRRA	27085
ESRRA	4715
ESRRA	83940
ESRRA	51105
ESRRA	11236
ESRRA	6641
ESRRA	6713
ESRRA	10221
ESRRA	55039
ESRRA	84294
ESRRA	137209
ESRRA	210
ESRRA	54836
ESRRA	257169
ESRRA	54107
ESRRA	246184
ESRRA	9128
ESRRA	23307
ESRRA	1317
ESRRA	81932
ESRRA	5998
ESRRA	1318
ESRRA	10592
ESRRA	83452
ESRRA	114987
ESRRA	114991
ESRRA	23172
ESRRA	404636
ESRRA	64077
ESRRA	399818
ESRRA	340719
ESRRA	4942
ESRRA	395
ESRRA	1183
ESRRA	3052
ESRRA	10943
ESRRA	8228
ESRRA	357
ESRRA	8540
ESRRA	1281
ESRRA	220988
ESRRA	4780
ESRRA	6744
ESRRA	9874
ESRRA	92104
ESRRA	92104
ESRRA	150737
ESRRA	10057
ESRRA	79572
ESRRA	1981
ESRRA	3990
ESRRA	200879
ESRRA	55669
ESRRA	5984
ESRRA	93109
ESRRA	6434
ESRRA	84269
ESRRA	150468
ESRRA	3553
ESRRA	51141
ESRRA	84172
ESRRA	23550
ESRRA	151011
ESRRA	65124
ESRRA	6574
ESRRA	150465
ESRRA	55289
ESRRA	3899
ESRRA	9486
ESRRA	493753
ESRRA	25972
ESRRA	1329
ESRRA	8809
ESRRA	8807
ESRRA	3631
ESRRA	11320
ESRRA	4862
ESRRA	79031
ESRRA	23505
ESRRA	376940
ESRRA	84524
ESRRA	54840
ESRRA	573
ESRRA	51510
ESRRA	79886
ESRRA	203260
ESRRA	27240
ESRRA	54716
ESRRA	971
ESRRA	3301
ESRRA	84681
ESRRA	26206
ESRRA	4799
ESRRA	55234
ESRRA	9179
ESRRA	4176
ESRRA	563
ESRRA	221786
ESRRA	79690
ESRRA	389541
ESRRA	255374
ESRRA	56257
ESRRA	55063
ESRRA	29990
ESRRA	101752399
ESRRA	7586
ESRRA	23660
ESRRA	285989
ESRRA	7589
ESRRA	55322
ESRRA	29102
ESRRA	84674
ESRRA	3575
ESRRA	5562
ESRRA	6167
ESRRA	23548
ESRRA	351
ESRRA	522
ESRRA	2551
ESRRA	10950
ESRRA	54149
ESRRA	1525
ESRRA	58494
ESRRA	54148
ESRRA	6647
ESRRA	29761
ESRRA	9308
ESRRA	54438
ESRRA	63933
ESRRA	51406
ESRRA	10048
ESRRA	23408
ESRRA	51256
ESRRA	23607
ESRRA	55166
ESRRA	4594
ESRRA	114327
ESRRA	4172
ESRRA	27283
ESRRA	28978
ESRRA	27242
ESRRA	9697
ESRRA	60509
ESRRA	51374
ESRRA	8884
ESRRA	57448
ESRRA	790
ESRRA	1677
ESRRA	730249
ESRRA	1058
ESRRA	8890
ESRRA	9784
ESRRA	2976
ESRRA	26160
ESRRA	64838
ESRRA	2646
ESRRA	11183
ESRRA	3795
ESRRA	11117
ESRRA	22924
ESRRA	4358
ESRRA	29959
ESRRA	100128731
ESRRA	5496
ESRRA	10113
ESRRA	54867
ESRRA	130557
ESRRA	10552
ESRRA	25798
ESRRA	81618
ESRRA	346606
ESRRA	5445
ESRRA	84124
ESRRA	79027
ESRRA	221785
ESRRA	83638
ESRRA	10589
ESRRA	254102
ESRRA	5017
ESRRA	5970
ESRRA	9092
ESRRA	6494
ESRRA	254122
ESRRA	22985
ESRRA	55017
ESRRA	599
ESRRA	90673
ESRRA	1016
ESRRA	64403
ESRRA	112399
ESRRA	4901
ESRRA	10419
ESRRA	9181
ESRRA	405
ESRRA	375056
ESRRA	56882
ESRRA	10962
ESRRA	7818
ESRRA	58512
ESRRA	55249
ESRRA	55793
ESRRA	58497
ESRRA	22889
ESRRA	388695
ESRRA	79005
ESRRA	100534012
ESRRA	4259
ESRRA	54460
ESRRA	6016
ESRRA	64919
ESRRA	6746
ESRRA	6944
ESRRA	477
ESRRA	8682
ESRRA	93183
ESRRA	9673
ESRRA	23381
ESRRA	84283
GABPA	7561
GABPA	9534
GABPA	7594
GABPA	91120
GABPA	7639
GABPA	7643
GABPA	148198
GABPA	54463
GABPA	79072
GABPA	4552
GABPA	23194
GABPA	84246
GABPA	54888
GABPA	6715
GABPA	90441
GABPA	64400
GABPA	92922
GABPA	1066
GABPA	80205
GABPA	10300
GABPA	23594
GABPA	55737
GABPA	79801
GABPA	28971
GABPA	51773
GABPA	79053
GABPA	282679
GABPA	9828
GABPA	26005
GABPA	51400
GABPA	1207
GABPA	51287
GABPA	80227
GABPA	2017
GABPA	23201
GABPA	9846
GABPA	65987
GABPA	283219
GABPA	57558
GABPA	220064
GABPA	58473
GABPA	5547
GABPA	5870
GABPA	192111
GABPA	5426
GABPA	5827
GABPA	79720
GABPA	283489
GABPA	65110
GABPA	124401
GABPA	146562
GABPA	257629
GABPA	398
GABPA	64714
GABPA	8312
GABPA	51283
GABPA	5073
GABPA	84326
GABPA	117166
GABPA	29035
GABPA	6650
GABPA	23589
GABPA	9738
GABPA	51573
GABPA	29965
GABPA	63922
GABPA	113000
GABPA	4261
GABPA	23274
GABPA	28955
GABPA	23059
GABPA	79585
GABPA	100529144
GABPA	100529144
GABPA	1387
GABPA	1428
GABPA	123879
GABPA	57149
GABPA	26063
GABPA	9093
GABPA	1632
GABPA	2013
GABPA	112479
GABPA	65990
GABPA	84264
GABPA	124093
GABPA	84256
GABPA	114984
GABPA	51764
GABPA	84572
GABPA	115939
GABPA	2935
GABPA	3050
GABPA	54985
GABPA	79228
GABPA	51330
GABPA	8479
GABPA	283899
GABPA	3163
GABPA	57407
GABPA	9235
GABPA	339123
GABPA	10273
GABPA	54442
GABPA	79412
GABPA	124222
GABPA	9516
GABPA	64788
GABPA	30812
GABPA	55692
GABPA	79006
GABPA	23295
GABPA	10893
GABPA	64386
GABPA	79148
GABPA	4350
GABPA	64285
GABPA	10573
GABPA	51263
GABPA	10232
GABPA	79903
GABPA	146434
GABPA	64428
GABPA	197358
GABPA	4833
GABPA	8131
GABPA	4682
GABPA	10101
GABPA	84309
GABPA	51025
GABPA	23042
GABPA	9088
GABPA	5373
GABPA	25880
GABPA	51728
GABPA	79622
GABPA	5531
GABPA	5619
GABPA	137902
GABPA	5620
GABPA	9727
GABPA	57799
GABPA	9028
GABPA	89941
GABPA	116028
GABPA	79641
GABPA	26156
GABPA	84464
GABPA	8303
GABPA	8651
GABPA	6345
GABPA	23524
GABPA	6923
GABPA	7023
GABPA	91151
GABPA	7627
GABPA	57146
GABPA	58986
GABPA	608
GABPA	780776
GABPA	51061
GABPA	124402
GABPA	84219
GABPA	29066
GABPA	124220
GABPA	7727
GABPA	54925
GABPA	7752
GABPA	7755
GABPA	7760
GABPA	10127
GABPA	26048
GABPA	162
GABPA	410
GABPA	84164
GABPA	468
GABPA	613
GABPA	106480993
GABPA	84645
GABPA	5435
GABPA	550631
GABPA	10291
GABPA	400916
GABPA	4320
GABPA	91319
GABPA	150290
GABPA	64800
GABPA	8664
GABPA	25793
GABPA	9514
GABPA	652968
GABPA	2781
GABPA	23313
GABPA	84247
GABPA	3956
GABPA	3976
GABPA	3985
GABPA	85377
GABPA	268
GABPA	4282
GABPA	6279
GABPA	6280
GABPA	57591
GABPA	51537
GABPA	8897
GABPA	4627
GABPA	79159
GABPA	10762
GABPA	23762
GABPA	23481
GABPA	6948
GABPA	415116
GABPA	9609
GABPA	91445
GABPA	200312
GABPA	91582
GABPA	23541
GABPA	284904
GABPA	9814
GABPA	10478
GABPA	66035
GABPA	339665
GABPA	6598
GABPA	6767
GABPA	63929
GABPA	83874
GABPA	8563
GABPA	23112
GABPA	11078
GABPA	25828
GABPA	29802
GABPA	7621
GABPA	10058
GABPA	55139
GABPA	79065
GABPA	8941
GABPA	27013
GABPA	79137
GABPA	23549
GABPA	79411
GABPA	8576
GABPA	7277
GABPA	79840
GABPA	130617
GABPA	8310
GABPA	152992
GABPA	55330
GABPA	114932
GABPA	53834
GABPA	152789
GABPA	23324
GABPA	93621
GABPA	7466
GABPA	84904
GABPA	768
GABPA	10488
GABPA	148327
GABPA	7094
GABPA	57704
GABPA	9827
GABPA	400966
GABPA	51754
GABPA	7169
GABPA	11258
GABPA	80256
GABPA	8434
GABPA	9853
GABPA	30968
GABPA	7016
NR3C1	7561
NR3C1	9534
NR3C1	7594
NR3C1	91120
NR3C1	7639
NR3C1	7643
NR3C1	148198
NR3C1	14
NR3C1	25953
NR3C1	10109
NR3C1	58190
NR3C1	1593
NR3C1	151306
NR3C1	84812
NR3C1	130367
NR3C1	64114
NR3C1	113
NR3C1	29117
NR3C1	57019
NR3C1	57017
NR3C1	1540
NR3C1	85407
NR3C1	64127
NR3C1	124460
NR3C1	79650
NR3C1	57567
NR3C1	171023
NR3C1	598
NR3C1	128853
NR3C1	164395
NR3C1	64412
NR3C1	3055
NR3C1	81502
NR3C1	3397
NR3C1	100303755
NR3C1	5326
NR3C1	23509
NR3C1	5834
NR3C1	57186
NR3C1	9777
NR3C1	343702
NR3C1	22803
NR3C1	203286
NR3C1	10541
NR3C1	100499483
NR3C1	1164
NR3C1	7464
NR3C1	1612
NR3C1	10912
NR3C1	79695
NR3C1	3376
NR3C1	54187
NR3C1	4686
NR3C1	158427
NR3C1	4783
NR3C1	10507
NR3C1	55357
NR3C1	9830
NR3C1	7507
NR3C1	169841
NR3C1	57020
NR3C1	84516
NR3C1	79728
NR3C1	23062
NR3C1	2975
NR3C1	23247
NR3C1	50615
NR3C1	3566
NR3C1	79831
NR3C1	197370
NR3C1	5347
NR3C1	5579
NR3C1	342357
NR3C1	126549
NR3C1	57719
NR3C1	84705
NR3C1	29086
NR3C1	83878
NR3C1	93323
NR3C1	4650
NR3C1	2063
NR3C1	79629
NR3C1	5585
NR3C1	55850
NR3C1	65264
NR3C1	10058
NR3C1	55139
NR3C1	79065
NR3C1	8941
NR3C1	27013
NR3C1	79137
NR3C1	23549
NR3C1	79411
NR3C1	8576
NR3C1	7277
NR3C1	79840
NR3C1	130617
NR3C1	1476
NR3C1	23308
NR3C1	4731
NR3C1	5152
NR3C1	5211
NR3C1	5822
NR3C1	6612
NR3C1	6613
NR3C1	7109
NR3C1	10785
NR3C1	9907
NR3C1	84310
NR3C1	115330
NR3C1	26173
NR3C1	7975
NR3C1	79778
NR3C1	202915
NR3C1	90637
NR3C1	11033
NR3C1	90639
NR3C1	51608
NR3C1	2852
NR3C1	5575
NR3C1	23353
NR3C1	80727
NR3C1	9946
NR3C1	6453
NR3C1	54943
NR3C1	29980
NR3C1	3460
NR3C1	3588
NR3C1	116448
NR3C1	10215
NR3C1	757
NR3C1	89766
REST	7561
REST	9534
REST	7594
REST	91120
REST	7639
REST	7643
REST	148198
REST	14
REST	25953
REST	10109
REST	58190
REST	1593
REST	151306
REST	84812
REST	130367
REST	64114
REST	113
REST	29117
REST	57019
REST	57017
REST	1540
REST	85407
REST	64127
REST	124460
REST	79650
REST	57567
REST	171023
REST	598
REST	128853
REST	164395
REST	64412
REST	3055
REST	81502
REST	3397
REST	100303755
REST	5326
REST	23509
REST	5834
REST	57186
REST	9777
REST	343702
REST	22803
REST	7461
REST	27297
REST	2006
REST	100130933
REST	2969
REST	100093631
REST	9569
REST	154881
REST	7462
REST	23428
REST	27342
REST	5982
REST	55069
REST	203286
REST	10541
REST	100499483
REST	1164
REST	7464
REST	1612
REST	10912
REST	79695
REST	3376
REST	54187
REST	4686
REST	158427
REST	4783
REST	10507
REST	55357
REST	9830
REST	7507
REST	169841
REST	57020
REST	84516
REST	79728
REST	23062
REST	2975
REST	23247
REST	50615
REST	3566
REST	79831
REST	197370
REST	5347
REST	5579
REST	342357
REST	126549
REST	57719
REST	84705
REST	29086
REST	83878
REST	93323
REST	4650
REST	2063
REST	79629
REST	5585
REST	55850
REST	65264
REST	9619
REST	873
REST	9980
REST	11077
REST	23076
REST	64968
REST	6526
REST	8566
REST	5316
REST	89765
REST	54020
REST	6573
REST	7307
REST	9907
REST	84310
REST	115330
REST	26173
REST	7975
REST	79778
REST	202915
REST	90637
REST	9946
REST	6453
REST	54943
REST	29980
REST	3460
REST	3588
REST	116448
REST	10215
REST	757
REST	89766
ATF2	374868
ATF2	9150
ATF2	1528
ATF2	80148
ATF2	79863
ATF2	10907
ATF2	29090
ATF2	201456
ATF2	84281
ATF2	253782
ATF2	7335
ATF2	9541
ATF2	79634
ATF2	151556
ATF2	26275
ATF2	3628
ATF2	3685
ATF2	4065
ATF2	100526664
ATF2	100526664
ATF2	29789
ATF2	94101
ATF2	5378
ATF2	5136
ATF2	5163
ATF2	5170
ATF2	560
ATF2	6670
ATF2	7456
ATF2	10947
ATF2	8973
ATF2	84296
ATF2	84376
ATF2	81790
ATF2	3551
ATF2	7994
ATF2	5327
ATF2	5423
ATF2	11232
ATF2	6575
ATF2	114926
ATF2	55145
ATF2	7419
ATF2	10187
ATF2	51104
ATF2	138241
ATF2	216
ATF2	301
ATF2	84131
ATF2	116224
ATF2	2395
ATF2	2650
ATF2	414328
ATF2	687
ATF2	54981
ATF2	26578
ATF2	5125
ATF2	8395
ATF2	29968
ATF2	375743
ATF2	55312
ATF2	23137
ATF2	9414
ATF2	7091
ATF2	23670
ATF2	80036
ATF2	23230
ATF2	7763
ATF2	84517
ATF2	26996
ATF2	55892
ATF2	57552
ATF2	80012
ATF2	5584
ATF2	7095
ATF2	6498
ATF2	165679
ATF2	58527
ATF2	54806
ATF2	25901
ATF2	10370
ATF2	10767
ATF2	51696
ATF2	113115
ATF2	4602
ATF2	85021
ATF2	116843
ATF2	9519
ATF2	167838
ATF2	133
ATF2	272
ATF2	322
ATF2	23647
ATF2	26515
ATF2	1315
ATF2	1982
ATF2	84067
ATF2	374378
ATF2	3046
ATF2	3611
ATF2	23378
ATF2	9645
ATF2	63875
ATF2	100463486
ATF2	112464
ATF2	391
ATF2	50862
ATF2	6240
ATF2	81846
ATF2	6609
ATF2	6786
ATF2	6881
ATF2	1200
ATF2	65057
ATF2	6737
ATF2	10346
ATF2	10612
ATF2	53840
ATF2	445372
ATF2	85363
ATF2	55128
ATF2	55031
ATF2	7748
ATF2	7761
ATF2	7762
ATF2	79796
ATF2	64776
ATF2	55216
ATF2	120379
ATF2	1410
ATF2	91894
ATF2	100528019
ATF2	3316
ATF2	85458
ATF2	1737
ATF2	91893
ATF2	5519
ATF2	5805
ATF2	6392
ATF2	26521
ATF2	10678
ATF2	339804
ATF2	84542
ATF2	4211
ATF2	64895
ATF2	5194
ATF2	150962
ATF2	5966
ATF2	200734
ATF2	7444
